step,epoch,l1_loss,kld_loss,total_loss,ph_active_frac,ph_gate,lr,vram_gb,step_s
270,0,0.4649,0.1263,1.728,0,-,5.4000000000000005e-05,9.26,0.1061
271,0,0.4443,0.1295,1.7397,0,-,5.420000000000001e-05,9.26,0.1004
272,0,0.4448,0.1327,1.7722,0,-,5.440000000000001e-05,9.27,0.0986
273,0,0.4721,0.1185,1.657,0,-,5.4600000000000006e-05,9.26,0.1009
274,0,0.3982,0.1357,1.7548,0,-,5.4800000000000004e-05,9.27,0.1014
275,0,0.3989,0.138,1.7786,0,-,5.500000000000001e-05,9.27,0.101
276,0,0.4636,0.1227,1.6906,0,-,5.520000000000001e-05,9.26,0.0973
277,0,0.4528,0.1202,1.6546,0,-,5.5400000000000005e-05,9.27,0.0992
278,0,0.4651,0.1262,1.7276,0,-,5.560000000000001e-05,9.26,0.1029
279,0,0.4,0.1311,1.7112,0,-,5.580000000000001e-05,9.27,0.0994
280,0,0.4239,0.1219,1.6426,0,-,5.6000000000000006e-05,9.27,0.1062
281,0,0.3913,0.1318,1.7095,0,-,5.620000000000001e-05,9.27,0.1045
282,0,0.3806,0.1292,1.6729,0,-,5.6399999999999995e-05,9.27,0.0966
283,0,0.4496,0.1191,1.6407,0,-,5.66e-05,9.27,0.1005
284,0,0.4577,0.1199,1.6564,0,-,5.68e-05,9.27,0.1008
285,0,0.414,0.1246,1.6604,0,-,5.6999999999999996e-05,9.27,0.0965
286,0,0.4264,0.1263,1.6892,0,-,5.72e-05,9.27,0.0985
287,0,0.4395,0.1233,1.6729,0,-,5.74e-05,9.26,0.1009
288,0,0.4269,0.126,1.6872,0,-,5.76e-05,9.27,0.1044
289,0,0.4217,0.1218,1.6394,0,-,5.7799999999999995e-05,9.27,0.0987
290,0,0.4158,0.1235,1.6507,0,-,5.8e-05,9.27,0.0972
291,0,0.3832,0.1314,1.6968,0,-,5.82e-05,9.27,0.1048
292,0,0.3886,0.1202,1.5906,0,-,5.8399999999999997e-05,9.27,0.0956
293,0,0.426,0.1213,1.6386,0,-,5.86e-05,9.27,0.0963
