step,epoch,l1_loss,kld_loss,total_loss,ph_active_frac,ph_gate,lr,vram_gb,step_s
256,0,0.5364,0.1351,1.8873,0,-,5.1200000000000004e-05,6.41,0.0776
257,0,0.477,0.1435,1.9121,0,-,5.14e-05,6.41,0.076
258,0,0.4442,0.1407,1.8513,0,-,5.16e-05,6.41,0.078
259,0,0.5373,0.1354,1.8914,0,-,5.1800000000000005e-05,6.41,0.077
260,0,0.5607,0.1438,1.9985,0,-,5.2000000000000004e-05,6.41,0.0774
261,0,0.4988,0.143,1.9289,0,-,5.22e-05,6.41,0.0807
262,0,0.4989,0.1343,1.8423,0,-,5.2400000000000007e-05,6.41,0.0849
263,0,0.5322,0.1318,1.8503,0,-,5.2600000000000005e-05,6.41,0.0837
264,0,0.6202,0.1348,1.968,0,-,5.28e-05,6.41,0.0892
265,0,0.5283,0.1432,1.9602,0,-,5.300000000000001e-05,6.41,0.0835
266,0,0.5042,0.1336,1.8404,0,-,5.3200000000000006e-05,6.41,0.0862
267,0,0.5441,0.1334,1.8784,0,-,5.3400000000000004e-05,6.41,0.081
268,0,0.5202,0.1367,1.8872,0,-,5.360000000000001e-05,6.41,0.0763
269,0,0.5189,0.1284,1.8028,0,-,5.380000000000001e-05,6.41,0.0744
270,0,0.5134,0.1357,1.87,0,-,5.4000000000000005e-05,6.41,0.0749
271,0,0.5364,0.1311,1.8478,0,-,5.420000000000001e-05,6.41,0.0767
272,0,0.5359,0.1387,1.9226,0,-,5.440000000000001e-05,6.41,0.077
273,0,0.509,0.1281,1.7897,0,-,5.4600000000000006e-05,6.41,0.077
274,0,0.55,0.1278,1.8278,0,-,5.4800000000000004e-05,6.41,0.0747
275,0,0.5588,0.1283,1.8421,0,-,5.500000000000001e-05,6.41,0.0757
276,0,0.5381,0.124,1.7777,0,-,5.520000000000001e-05,6.41,0.0744
277,0,0.5227,0.1246,1.7684,0,-,5.5400000000000005e-05,6.41,0.0772
278,0,0.5448,0.1157,1.7021,0,-,5.560000000000001e-05,6.41,0.0824
279,0,0.5645,0.1251,1.8151,0,-,5.580000000000001e-05,6.41,0.085
280,0,0.5356,0.1214,1.7491,0,-,5.6000000000000006e-05,6.41,0.0816
281,0,0.5205,0.1254,1.7747,0,-,5.620000000000001e-05,6.41,0.0824
282,0,0.4697,0.1208,1.6777,0,-,5.6399999999999995e-05,6.41,0.0741
283,0,0.5173,0.1192,1.7093,0,-,5.66e-05,6.41,0.0749
284,0,0.4888,0.1249,1.7383,0,-,5.68e-05,6.41,0.0761
285,0,0.5625,0.1156,1.7189,0,-,5.6999999999999996e-05,6.41,0.0754
286,0,0.5176,0.1226,1.7438,0,-,5.72e-05,6.41,0.0757
287,0,0.5044,0.1255,1.7595,0,-,5.74e-05,6.41,0.0801
288,0,0.5183,0.1217,1.7356,0,-,5.76e-05,6.41,0.0777
289,0,0.5612,0.1184,1.7447,0,-,5.7799999999999995e-05,6.41,0.0754
290,0,0.4925,0.1246,1.7385,0,-,5.8e-05,6.41,0.0775
291,0,0.5747,0.1219,1.7937,0,-,5.82e-05,6.41,0.0754
292,0,0.524,0.117,1.6937,0,-,5.8399999999999997e-05,6.41,0.0758
293,0,0.5282,0.1225,1.7536,0,-,5.86e-05,6.41,0.0816
294,0,0.5311,0.1204,1.7346,0,-,5.88e-05,6.41,0.0831
295,0,0.5008,0.1187,1.6876,0,-,5.9e-05,6.41,0.0822
296,0,0.5268,0.1299,1.8256,0,-,5.92e-05,6.41,0.0862
297,0,0.5209,0.1203,1.7239,0,-,5.94e-05,6.41,0.0834
298,0,0.5195,0.1206,1.7257,0,-,5.96e-05,6.41,0.0848
299,0,0.5259,0.1183,1.7085,0,-,5.9800000000000003e-05,6.41,0.0801
300,0,0.5147,0.1162,1.6762,0,-,6e-05,6.41,0.0785
301,0,0.4768,0.1261,1.7381,0,-,6.02e-05,6.41,0.0762
302,0,0.5469,0.1082,1.6284,0,-,6.04e-05,6.41,0.0762
303,0,0.5538,0.1107,1.6604,0,-,6.06e-05,6.41,0.0789
304,0,0.5776,0.1184,1.7616,0,-,6.08e-05,6.41,0.081
305,0,0.5238,0.1163,1.6868,0,-,6.1e-05,6.41,0.0804
306,0,0.564,0.1126,1.6897,0,-,6.12e-05,6.41,0.0753
307,0,0.5468,0.1137,1.6834,0,-,6.14e-05,6.41,0.077
308,0,0.5505,0.1095,1.6453,0,-,6.16e-05,6.41,0.0762
309,0,0.5085,0.1155,1.6639,0,-,6.18e-05,6.41,0.0799
310,0,0.52,0.1128,1.648,0,-,6.2e-05,6.41,0.0801
311,0,0.5326,0.1162,1.6947,0,-,6.220000000000001e-05,6.41,0.0834
312,0,0.5396,0.1158,1.6971,0,-,6.24e-05,6.41,0.0825
313,0,0.4816,0.1082,1.5639,0,-,6.26e-05,6.41,0.0849
314,0,0.5513,0.109,1.6417,0,-,6.280000000000001e-05,6.41,0.0787
315,0,0.5179,0.1109,1.6264,0,-,6.3e-05,6.41,0.0742
316,0,0.5361,0.1069,1.6053,0,-,6.32e-05,6.41,0.079
317,0,0.4989,0.1134,1.6333,0,-,6.340000000000001e-05,6.41,0.0752
318,0,0.6043,0.1018,1.6219,0,-,6.36e-05,6.41,0.0766
319,0,0.4653,0.1124,1.5896,0,-,6.38e-05,6.41,0.0764
320,0,0.5166,0.1038,1.5543,0,-,6.400000000000001e-05,6.41,0.0763
321,0,0.4901,0.1086,1.5765,0,-,6.42e-05,6.41,0.0759
322,0,0.5115,0.1055,1.5668,0,-,6.440000000000001e-05,6.41,0.0757
323,0,0.5932,0.1029,1.6221,0,-,6.460000000000001e-05,6.41,0.0769
324,0,0.5617,0.1101,1.6624,0,-,6.48e-05,6.41,0.0783
325,0,0.4412,0.1057,1.4979,0,-,6.500000000000001e-05,6.41,0.0837
326,0,0.516,0.1011,1.527,0,-,6.52e-05,6.41,0.0797
327,0,0.5099,0.1093,1.6024,0,-,6.54e-05,6.41,0.0792
328,0,0.4846,0.108,1.565,0,-,6.560000000000001e-05,6.41,0.0832
329,0,0.5083,0.1009,1.5177,0,-,6.58e-05,6.41,0.0822
330,0,0.5067,0.1091,1.5976,0,-,6.6e-05,6.41,0.0779
331,0,0.4795,0.1047,1.5266,0,-,6.620000000000001e-05,6.41,0.0779
332,0,0.5366,0.0958,1.4945,0,-,6.64e-05,6.41,0.083
333,0,0.5079,0.1002,1.5096,0,-,6.66e-05,6.41,0.0823
334,0,0.5268,0.0976,1.5023,0,-,6.680000000000001e-05,6.41,0.0835
335,0,0.5182,0.1021,1.5397,0,-,6.7e-05,6.41,0.0846
336,0,0.4784,0.1017,1.4952,0,-,6.720000000000001e-05,6.41,0.083
337,0,0.4635,0.1004,1.467,0,-,6.740000000000001e-05,6.41,0.0833
338,0,0.4729,0.1045,1.5183,0,-,6.76e-05,6.41,0.0787
339,0,0.4645,0.1057,1.5211,0,-,6.780000000000001e-05,6.41,0.0752
