step,epoch,l1_loss,kld_loss,total_loss,ph_active_frac,ph_gate,lr,vram_gb,step_s
259,0,0.5002,0.1379,1.8792,0,-,5.1800000000000005e-05,9.27,0.0997
260,0,0.5546,0.1436,1.9908,0,-,5.2000000000000004e-05,9.27,0.0995
261,0,0.5701,0.1421,1.9906,0,-,5.22e-05,9.27,0.0992
262,0,0.5436,0.1405,1.9484,0,-,5.2400000000000007e-05,9.28,0.0994
263,0,0.5137,0.1422,1.9355,0,-,5.2600000000000005e-05,9.27,0.0994
264,0,0.4745,0.1377,1.8516,0,-,5.28e-05,9.27,0.0994
265,0,0.5573,0.1449,2.006,0,-,5.300000000000001e-05,9.27,0.0994
266,0,0.5558,0.1472,2.028,0,-,5.3200000000000006e-05,9.27,0.0996
267,0,0.5221,0.1413,1.9352,0,-,5.3400000000000004e-05,9.27,0.0995
268,0,0.5425,0.1306,1.8489,0,-,5.360000000000001e-05,9.27,0.0996
269,0,0.488,0.143,1.9179,0,-,5.380000000000001e-05,9.26,0.1004
270,0,0.4855,0.1471,1.9562,0,-,5.4000000000000005e-05,9.26,0.1004
271,0,0.5529,0.1343,1.8961,0,-,5.420000000000001e-05,9.27,0.0991
272,0,0.5118,0.139,1.9019,0,-,5.440000000000001e-05,9.28,0.0994
273,0,0.5198,0.1373,1.8923,0,-,5.4600000000000006e-05,9.27,0.0993
274,0,0.5584,0.1375,1.9329,0,-,5.4800000000000004e-05,9.28,0.1001
275,0,0.526,0.1389,1.9145,0,-,5.500000000000001e-05,9.28,0.0994
276,0,0.491,0.1323,1.814,0,-,5.520000000000001e-05,9.28,0.0996
277,0,0.5405,0.1315,1.8551,0,-,5.5400000000000005e-05,9.28,0.0992
278,0,0.54,0.1357,1.8967,0,-,5.560000000000001e-05,9.28,0.0994
279,0,0.5684,0.1332,1.9007,0,-,5.580000000000001e-05,9.27,0.0996
280,0,0.5267,0.1311,1.8374,0,-,5.6000000000000006e-05,9.28,0.0995
281,0,0.5062,0.1371,1.8774,0,-,5.620000000000001e-05,9.28,0.1003
282,0,0.5749,0.1312,1.8871,0,-,5.6399999999999995e-05,9.28,0.0994
283,0,0.5388,0.1327,1.8657,0,-,5.66e-05,9.27,0.1002
284,0,0.4912,0.1323,1.8142,0,-,5.68e-05,9.26,0.0993
285,0,0.5442,0.1248,1.7919,0,-,5.6999999999999996e-05,9.28,0.0993
286,0,0.5049,0.1262,1.7673,0,-,5.72e-05,9.27,0.0996
287,0,0.555,0.1326,1.8807,0,-,5.74e-05,9.27,0.0997
288,0,0.5304,0.1276,1.8067,0,-,5.76e-05,9.27,0.0997
289,0,0.5187,0.1297,1.8157,0,-,5.7799999999999995e-05,9.26,0.0998
290,0,0.5031,0.1267,1.7698,0,-,5.8e-05,9.26,0.0995
291,0,0.4892,0.1323,1.8127,0,-,5.82e-05,9.27,0.1338
292,0,0.5381,0.1202,1.7399,0,-,5.8399999999999997e-05,9.27,0.0912
293,0,0.5805,0.1214,1.7943,0,-,5.86e-05,9.27,0.0991
294,0,0.587,0.1202,1.7889,0,-,5.88e-05,9.26,0.0997
295,0,0.518,0.1204,1.7223,0,-,5.9e-05,9.27,0.0996
296,0,0.5527,0.1225,1.7772,0,-,5.92e-05,9.27,0.1004
297,0,0.5075,0.1169,1.676,0,-,5.94e-05,9.27,0.0996
298,0,0.5872,0.1192,1.7795,0,-,5.96e-05,9.27,0.0998
299,0,0.5921,0.1193,1.7851,0,-,5.9800000000000003e-05,9.27,0.0999
300,0,0.5413,0.1126,1.667,0,-,6e-05,9.28,0.1005
301,0,0.5488,0.1205,1.7542,0,-,6.02e-05,9.27,0.0996
302,0,0.5526,0.1197,1.7495,0,-,6.04e-05,9.27,0.1004
303,0,0.5322,0.1258,1.7902,0,-,6.06e-05,9.28,0.1014
304,0,0.5229,0.1193,1.716,0,-,6.08e-05,9.27,0.0995
305,0,0.5052,0.1174,1.6795,0,-,6.1e-05,9.27,0.1
306,0,0.5456,0.1223,1.7682,0,-,6.12e-05,9.27,0.1013
307,0,0.538,0.1164,1.7024,0,-,6.14e-05,9.27,0.1
308,0,0.5429,0.1238,1.7808,0,-,6.16e-05,9.28,0.1005
309,0,0.5573,0.1138,1.6956,0,-,6.18e-05,9.27,0.0999
310,0,0.4997,0.1154,1.6532,0,-,6.2e-05,9.27,0.0999
311,0,0.6104,0.117,1.7803,0,-,6.220000000000001e-05,9.28,0.0999
312,0,0.5284,0.1191,1.7195,0,-,6.24e-05,9.27,0.0998
313,0,0.5452,0.1171,1.7163,0,-,6.26e-05,9.26,0.1
314,0,0.5707,0.1162,1.7325,0,-,6.280000000000001e-05,9.27,0.0997
315,0,0.549,0.1067,1.6163,0,-,6.3e-05,9.27,0.0999
316,0,0.5272,0.1099,1.6262,0,-,6.32e-05,9.26,0.1011
317,0,0.5924,0.1043,1.6354,0,-,6.340000000000001e-05,9.27,0.0999
318,0,0.5172,0.1089,1.6061,0,-,6.36e-05,9.27,0.0999
319,0,0.5038,0.1142,1.6456,0,-,6.38e-05,9.28,0.0994
320,0,0.5174,0.1066,1.5834,0,-,6.400000000000001e-05,9.27,0.1
321,0,0.4857,0.1071,1.5567,0,-,6.42e-05,9.27,0.0997
322,0,0.522,0.1087,1.6087,0,-,6.440000000000001e-05,9.27,0.1
323,0,0.5224,0.1102,1.6243,0,-,6.460000000000001e-05,9.26,0.1
324,0,0.511,0.1082,1.5935,0,-,6.48e-05,9.26,0.1001
325,0,0.5197,0.1031,1.5512,0,-,6.500000000000001e-05,9.27,0.1041
